orderID,employeeID,orderDate,freight,customerCompany,contactTitle,customerCity,customerCountry,employeeName,title,reportsTo,supplierCompany,productName,quantityPerUnit,orderUnitPrice,discontinued,categoryName,quantity,discount,days_to_ship
10920,4,03-03-2015,29.61,Around the Horn,Sales Representative,London,UK,Margaret Peacock,Sales Representative,8,United Package,Valkoinen suklaa,12 - 100 g bars,16.25,0,Confections,24,0,6
10921,1,03-03-2015,176.48,Vaffeljernet,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,8,Speedy Express,Steeleye Stout,24 - 12 oz bottles,18,0,Beverages,10,0,6
10921,1,03-03-2015,176.48,Vaffeljernet,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,8,Speedy Express,Vegie-spread,15 - 625 g jars,43.9,0,Condiments,40,0,6
10922,5,03-03-2015,62.74,Hanari Carnes,Accounting Manager,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,2,Federal Shipping,Alice Mutton,20 - 1 kg tins,39,1,Meat & Poultry,15,0,2
10922,5,03-03-2015,62.74,Hanari Carnes,Accounting Manager,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,2,Federal Shipping,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,35,0,2
10923,7,03-03-2015,68.26,La maison d'Asie,Sales Manager,Toulouse,France,Robert King,Sales Representative,5,Federal Shipping,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Grains & Cereals,10,0.2,10
10923,7,03-03-2015,68.26,La maison d'Asie,Sales Manager,Toulouse,France,Robert King,Sales Representative,5,Federal Shipping,Ipoh Coffee,16 - 500 g tins,46,0,Beverages,10,0.2,10
10923,7,03-03-2015,68.26,La maison d'Asie,Sales Manager,Toulouse,France,Robert King,Sales Representative,5,Federal Shipping,Laughing Lumberjack Lager,24 - 12 oz bottles,14,0,Beverages,24,0.2,10
10924,3,04-03-2015,151.52,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,8,United Package,Ikura,12 - 200 ml jars,31,0,Seafood,20,0.1,35
10924,3,04-03-2015,151.52,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,8,United Package,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,30,0.1,35
10924,3,04-03-2015,151.52,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,8,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,6,0,35
10925,3,04-03-2015,2.27,Hanari Carnes,Accounting Manager,Rio de Janeiro,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Inlagd Sill,24 - 250 g  jars,19,0,Seafood,25,0.15,9
10925,3,04-03-2015,2.27,Hanari Carnes,Accounting Manager,Rio de Janeiro,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,12,0.15,9
10926,4,04-03-2015,39.92,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,8,Federal Shipping,Queso Cabrales,1 kg pkg.,21,0,Dairy Products,2,0,7
10926,4,04-03-2015,39.92,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,8,Federal Shipping,Konbu,2 kg box,6,0,Seafood,10,0,7
10926,4,04-03-2015,39.92,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,8,Federal Shipping,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,7,0,7
10926,4,04-03-2015,39.92,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,8,Federal Shipping,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,10,0,7
10927,4,05-03-2015,19.79,La corne d'abondance,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,8,Speedy Express,Sir Rodney's Marmalade,30 gift boxes,81,0,Confections,5,0,34
10927,4,05-03-2015,19.79,La corne d'abondance,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,8,Speedy Express,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,5,0,34
10927,4,05-03-2015,19.79,La corne d'abondance,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,8,Speedy Express,Lakkaliköri,500 ml,18,0,Beverages,20,0,34
10928,1,05-03-2015,1.36,Galería del gastrónomo,Marketing Manager,Barcelona,Spain,Nancy Davolio,Sales Representative,8,Speedy Express,Zaanse koeken,10 - 4 oz boxes,9.5,0,Confections,5,0,13
10928,1,05-03-2015,1.36,Galería del gastrónomo,Marketing Manager,Barcelona,Spain,Nancy Davolio,Sales Representative,8,Speedy Express,Lakkaliköri,500 ml,18,0,Beverages,5,0,13
10929,6,05-03-2015,33.93,Frankenversand,Marketing Manager,München,Germany,Michael Suyama,Sales Representative,5,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,60,0,7
10929,6,05-03-2015,33.93,Frankenversand,Marketing Manager,München,Germany,Michael Suyama,Sales Representative,5,Speedy Express,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,49,0,7
10929,6,05-03-2015,33.93,Frankenversand,Marketing Manager,München,Germany,Michael Suyama,Sales Representative,5,Speedy Express,Original Frankfurter Grüne Soße,12 boxes,13,0,Condiments,15,0,7
10930,4,06-03-2015,15.55,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,Federal Shipping,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,36,0,12
10930,4,06-03-2015,15.55,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,Federal Shipping,Schoggi Schokolade,100 - 100 g pieces,43.9,0,Confections,25,0,12
10930,4,06-03-2015,15.55,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,Federal Shipping,Pâté chinois,24 boxes x 2 pies,24,0,Meat & Poultry,25,0.2,12
10930,4,06-03-2015,15.55,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,Federal Shipping,Escargots de Bourgogne,24 pieces,13.25,0,Seafood,30,0.2,12
10931,4,06-03-2015,13.6,Richter Supermarkt,Sales Manager,Genève,Switzerland,Margaret Peacock,Sales Representative,8,United Package,Konbu,2 kg box,6,0,Seafood,42,0.15,13
10931,4,06-03-2015,13.6,Richter Supermarkt,Sales Manager,Genève,Switzerland,Margaret Peacock,Sales Representative,8,United Package,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,30,0,13
10932,8,06-03-2015,134.64,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Speedy Express,Pavlova,32 - 500 g boxes,17.45,0,Confections,30,0.1,18
10932,8,06-03-2015,134.64,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Speedy Express,Tarte au sucre,48 pies,49.3,0,Confections,14,0.1,18
10932,8,06-03-2015,134.64,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Speedy Express,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,16,0,18
10932,8,06-03-2015,134.64,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Speedy Express,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,20,0.1,18
10933,6,06-03-2015,54.15,Island Trading,Marketing Manager,Cowes,UK,Michael Suyama,Sales Representative,5,Federal Shipping,Perth Pasties,48 pieces,32.8,1,Meat & Poultry,2,0,10
10933,6,06-03-2015,54.15,Island Trading,Marketing Manager,Cowes,UK,Michael Suyama,Sales Representative,5,Federal Shipping,Sirop d'érable,24 - 500 ml bottles,28.5,0,Condiments,30,0,10
10934,3,09-03-2015,32.01,Lehmanns Marktstand,Sales Representative,Frankfurt a.M.,Germany,Janet Leverling,Sales Representative,8,Federal Shipping,Grandma's Boysenberry Spread,12 - 8 oz jars,25,0,Condiments,20,0,3
10935,4,09-03-2015,47.59,Wellington Importadora,Sales Manager,Resende,Brazil,Margaret Peacock,Sales Representative,8,Federal Shipping,Chai,10 boxes x 20 bags,18,0,Beverages,21,0,9
10935,4,09-03-2015,47.59,Wellington Importadora,Sales Manager,Resende,Brazil,Margaret Peacock,Sales Representative,8,Federal Shipping,Carnarvon Tigers,16 kg pkg.,62.5,0,Seafood,4,0.25,9
10935,4,09-03-2015,47.59,Wellington Importadora,Sales Manager,Resende,Brazil,Margaret Peacock,Sales Representative,8,Federal Shipping,Tunnbröd,12 - 250 g pkgs.,9,0,Grains & Cereals,8,0.25,9
10936,3,09-03-2015,33.68,Great Lakes Food Market,Marketing Manager,Eugene,USA,Janet Leverling,Sales Representative,8,United Package,Inlagd Sill,24 - 250 g  jars,19,0,Seafood,30,0.2,9
10937,7,10-03-2015,31.51,Cactus Comidas para llevar,Sales Agent,Buenos Aires,Argentina,Robert King,Sales Representative,5,Federal Shipping,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,8,0,3
10937,7,10-03-2015,31.51,Cactus Comidas para llevar,Sales Agent,Buenos Aires,Argentina,Robert King,Sales Representative,5,Federal Shipping,Sasquatch Ale,24 - 12 oz bottles,14,0,Beverages,20,0,3
10938,3,10-03-2015,31.89,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,8,United Package,Konbu,2 kg box,6,0,Seafood,20,0.25,6
10938,3,10-03-2015,31.89,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,8,United Package,Ipoh Coffee,16 - 500 g tins,46,0,Beverages,24,0.25,6
10938,3,10-03-2015,31.89,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,8,United Package,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,49,0.25,6
10938,3,10-03-2015,31.89,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,8,United Package,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,35,0.25,6
10939,2,10-03-2015,76.33,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,United Package,Chang,24 - 12 oz bottles,19,0,Beverages,10,0.15,3
10939,2,10-03-2015,76.33,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,United Package,Laughing Lumberjack Lager,24 - 12 oz bottles,14,0,Beverages,40,0.15,3
10940,8,11-03-2015,19.77,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Federal Shipping,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Produce,8,0,12
10940,8,11-03-2015,19.77,Bon app',Owner,Marseille,France,Laura Callahan,Sales Manager,2,Federal Shipping,Konbu,2 kg box,6,0,Seafood,20,0,12
10941,7,11-03-2015,400.81,Save-a-lot Markets,Sales Representative,Boise,USA,Robert King,Sales Representative,5,United Package,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,44,0.25,9
10941,7,11-03-2015,400.81,Save-a-lot Markets,Sales Representative,Boise,USA,Robert King,Sales Representative,5,United Package,Tarte au sucre,48 pies,49.3,0,Confections,30,0.25,9
10941,7,11-03-2015,400.81,Save-a-lot Markets,Sales Representative,Boise,USA,Robert King,Sales Representative,5,United Package,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,80,0.25,9
10941,7,11-03-2015,400.81,Save-a-lot Markets,Sales Representative,Boise,USA,Robert King,Sales Representative,5,United Package,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,50,0,9
10942,9,11-03-2015,17.95,Reggiani Caseifici,Sales Associate,Reggio Emilia,Italy,Anne Dodsworth,Sales Representative,5,Federal Shipping,Maxilaku,24 - 50 g pkgs.,20,0,Confections,28,0,7
10943,4,11-03-2015,2.17,B's Beverages,Sales Representative,London,UK,Margaret Peacock,Sales Representative,8,United Package,Konbu,2 kg box,6,0,Seafood,15,0,8
10943,4,11-03-2015,2.17,B's Beverages,Sales Representative,London,UK,Margaret Peacock,Sales Representative,8,United Package,Gustaf's Knackebröd,24 - 500 g pkgs.,21,0,Grains & Cereals,21,0,8
10943,4,11-03-2015,2.17,B's Beverages,Sales Representative,London,UK,Margaret Peacock,Sales Representative,8,United Package,Spegesild,4 - 450 g glasses,12,0,Seafood,15,0,8
10944,6,12-03-2015,52.92,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Michael Suyama,Sales Representative,5,Federal Shipping,Queso Cabrales,1 kg pkg.,21,0,Dairy Products,5,0.25,1
10944,6,12-03-2015,52.92,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Michael Suyama,Sales Representative,5,Federal Shipping,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,18,0.25,1
10944,6,12-03-2015,52.92,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Michael Suyama,Sales Representative,5,Federal Shipping,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,18,0,1
10945,4,12-03-2015,10.22,Morgenstern Gesundkost,Marketing Assistant,Leipzig,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Konbu,2 kg box,6,0,Seafood,20,0,6
10945,4,12-03-2015,10.22,Morgenstern Gesundkost,Marketing Assistant,Leipzig,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,10,0,6
10946,1,12-03-2015,27.2,Vaffeljernet,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,8,United Package,Ikura,12 - 200 ml jars,31,0,Seafood,25,0,7
10946,1,12-03-2015,27.2,Vaffeljernet,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,8,United Package,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,25,0,7
10946,1,12-03-2015,27.2,Vaffeljernet,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,8,United Package,Original Frankfurter Grüne Soße,12 boxes,13,0,Condiments,40,0,7
10947,3,13-03-2015,3.26,B's Beverages,Sales Representative,London,UK,Janet Leverling,Sales Representative,8,United Package,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,4,0,3
10948,3,13-03-2015,23.39,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Janet Leverling,Sales Representative,8,Federal Shipping,Valkoinen suklaa,12 - 100 g bars,16.25,0,Confections,9,0,6
10948,3,13-03-2015,23.39,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Janet Leverling,Sales Representative,8,Federal Shipping,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,40,0,6
10948,3,13-03-2015,23.39,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Janet Leverling,Sales Representative,8,Federal Shipping,Pâté chinois,24 boxes x 2 pies,24,0,Meat & Poultry,4,0,6
10949,2,13-03-2015,74.44,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,,Federal Shipping,Grandma's Boysenberry Spread,12 - 8 oz jars,25,0,Condiments,12,0,4
10949,2,13-03-2015,74.44,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,,Federal Shipping,Ikura,12 - 200 ml jars,31,0,Seafood,30,0,4
10949,2,13-03-2015,74.44,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,,Federal Shipping,Alice Mutton,20 - 1 kg tins,39,1,Meat & Poultry,6,0,4
10949,2,13-03-2015,74.44,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,,Federal Shipping,Tarte au sucre,48 pies,49.3,0,Confections,60,0,4
10950,1,16-03-2015,2.5,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Nancy Davolio,Sales Representative,8,United Package,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,0,Condiments,5,0,7
10951,9,16-03-2015,30.85,Richter Supermarkt,Sales Manager,Genève,Switzerland,Anne Dodsworth,Sales Representative,5,United Package,Geitost,500 g,2.5,0,Dairy Products,15,0.05,22
10951,9,16-03-2015,30.85,Richter Supermarkt,Sales Manager,Genève,Switzerland,Anne Dodsworth,Sales Representative,5,United Package,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,6,0.05,22
10951,9,16-03-2015,30.85,Richter Supermarkt,Sales Manager,Genève,Switzerland,Anne Dodsworth,Sales Representative,5,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,50,0.05,22
10952,1,16-03-2015,40.42,Alfreds Futterkiste,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,8,Speedy Express,Grandma's Boysenberry Spread,12 - 8 oz jars,25,0,Condiments,16,0.05,8
10952,1,16-03-2015,40.42,Alfreds Futterkiste,Sales Representative,Berlin,Germany,Nancy Davolio,Sales Representative,8,Speedy Express,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,2,0,8
10953,9,16-03-2015,23.72,Around the Horn,Sales Representative,London,UK,Anne Dodsworth,Sales Representative,5,United Package,Sir Rodney's Marmalade,30 gift boxes,81,0,Confections,50,0.05,9
10953,9,16-03-2015,23.72,Around the Horn,Sales Representative,London,UK,Anne Dodsworth,Sales Representative,5,United Package,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,50,0.05,9
10954,5,17-03-2015,27.91,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Steven Buchanan,Sales Manager,2,Speedy Express,Pavlova,32 - 500 g boxes,17.45,0,Confections,28,0.15,3
10954,5,17-03-2015,27.91,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Steven Buchanan,Sales Manager,2,Speedy Express,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,25,0.15,3
10954,5,17-03-2015,27.91,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Steven Buchanan,Sales Manager,2,Speedy Express,Rogede sild,1k pkg.,9.5,0,Seafood,30,0,3
10954,5,17-03-2015,27.91,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Steven Buchanan,Sales Manager,2,Speedy Express,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,24,0.15,3
10955,8,17-03-2015,3.26,Folk och fä HB,Owner,Bräcke,Sweden,Laura Callahan,Sales Manager,2,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,12,0.2,3
10956,6,17-03-2015,44.65,Blauer See Delikatessen,Sales Representative,Mannheim,Germany,Michael Suyama,Sales Representative,5,United Package,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,12,0,3
10956,6,17-03-2015,44.65,Blauer See Delikatessen,Sales Representative,Mannheim,Germany,Michael Suyama,Sales Representative,5,United Package,Zaanse koeken,10 - 4 oz boxes,9.5,0,Confections,14,0,3
10956,6,17-03-2015,44.65,Blauer See Delikatessen,Sales Representative,Mannheim,Germany,Michael Suyama,Sales Representative,5,United Package,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,8,0,3
10957,8,18-03-2015,105.36,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,30,0,9
10957,8,18-03-2015,105.36,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Steeleye Stout,24 - 12 oz bottles,18,0,Beverages,40,0,9
10957,8,18-03-2015,105.36,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,8,0,9
10958,7,18-03-2015,49.56,Océano Atlántico Ltda.,Sales Agent,Buenos Aires,Argentina,Robert King,Sales Representative,5,United Package,Chef Anton's Gumbo Mix,36 boxes,21.35,1,Condiments,20,0,9
10958,7,18-03-2015,49.56,Océano Atlántico Ltda.,Sales Agent,Buenos Aires,Argentina,Robert King,Sales Representative,5,United Package,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Produce,6,0,9
10958,7,18-03-2015,49.56,Océano Atlántico Ltda.,Sales Agent,Buenos Aires,Argentina,Robert King,Sales Representative,5,United Package,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,5,0,9
10959,6,18-03-2015,4.98,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Michael Suyama,Sales Representative,5,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,20,0.15,5
10960,3,19-03-2015,2.08,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Janet Leverling,Sales Representative,8,Speedy Express,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,10,0.25,20
10960,3,19-03-2015,2.08,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Janet Leverling,Sales Representative,8,Speedy Express,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,24,0,20
10961,8,19-03-2015,104.47,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,6,0.05,11
10961,8,19-03-2015,104.47,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Lakkaliköri,500 ml,18,0,Beverages,60,0,11
10962,8,19-03-2015,275.79,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,2,United Package,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Produce,45,0,4
10962,8,19-03-2015,275.79,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,2,United Package,Konbu,2 kg box,6,0,Seafood,77,0,4
10962,8,19-03-2015,275.79,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,2,United Package,Perth Pasties,48 pieces,32.8,1,Meat & Poultry,20,0,4
10962,8,19-03-2015,275.79,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,2,United Package,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,9,0,4
10962,8,19-03-2015,275.79,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,2,United Package,Lakkaliköri,500 ml,18,0,Beverages,44,0,4
10963,9,19-03-2015,2.7,Furia Bacalhau e Frutos do Mar,Sales Manager,Lisboa,Portugal,Anne Dodsworth,Sales Representative,5,Federal Shipping,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,2,0.15,7
10964,3,20-03-2015,87.38,Spécialités du monde,Marketing Manager,Paris,France,Janet Leverling,Sales Representative,8,United Package,Carnarvon Tigers,16 kg pkg.,62.5,0,Seafood,6,0,4
10964,3,20-03-2015,87.38,Spécialités du monde,Marketing Manager,Paris,France,Janet Leverling,Sales Representative,8,United Package,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,5,0,4
10964,3,20-03-2015,87.38,Spécialités du monde,Marketing Manager,Paris,France,Janet Leverling,Sales Representative,8,United Package,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,10,0,4
10965,6,20-03-2015,144.38,Old World Delicatessen,Sales Representative,Anchorage,USA,Michael Suyama,Sales Representative,5,Federal Shipping,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,16,0,10
10966,4,20-03-2015,27.19,Chop-suey Chinese,Owner,Bern,Switzerland,Margaret Peacock,Sales Representative,8,Speedy Express,Gravad lax,12 - 500 g pkgs.,26,0,Seafood,8,0,19
10966,4,20-03-2015,27.19,Chop-suey Chinese,Owner,Bern,Switzerland,Margaret Peacock,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,12,0.15,19
10966,4,20-03-2015,27.19,Chop-suey Chinese,Owner,Bern,Switzerland,Margaret Peacock,Sales Representative,8,Speedy Express,Tarte au sucre,48 pies,49.3,0,Confections,12,0.15,19
10967,2,23-03-2015,62.22,Toms Spezialitäten,Marketing Manager,Münster,Germany,Andrew Fuller,Vice President Sales,,United Package,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,12,0,10
10967,2,23-03-2015,62.22,Toms Spezialitäten,Marketing Manager,Münster,Germany,Andrew Fuller,Vice President Sales,,United Package,Maxilaku,24 - 50 g pkgs.,20,0,Confections,40,0,10
10968,1,23-03-2015,74.6,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Queso Manchego La Pastora,10 - 500 g pkgs.,38,0,Dairy Products,30,0,9
10968,1,23-03-2015,74.6,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,30,0,9
10968,1,23-03-2015,74.6,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,4,0,9
10969,1,23-03-2015,0.21,Comércio Mineiro,Sales Associate,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,8,United Package,Spegesild,4 - 450 g glasses,12,0,Seafood,9,0,7
10970,9,24-03-2015,16.16,Bólido Comidas preparadas,Owner,Madrid,Spain,Anne Dodsworth,Sales Representative,5,Speedy Express,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,40,0.2,31
10971,2,24-03-2015,121.82,France restauration,Marketing Manager,Nantes,France,Andrew Fuller,Vice President Sales,,United Package,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,14,0,9
10972,4,24-03-2015,0.02,La corne d'abondance,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,8,United Package,Alice Mutton,20 - 1 kg tins,39,1,Meat & Poultry,6,0,2
10972,4,24-03-2015,0.02,La corne d'abondance,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,8,United Package,Geitost,500 g,2.5,0,Dairy Products,7,0,2
10973,6,24-03-2015,15.17,La corne d'abondance,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,5,United Package,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,Confections,5,0,3
10973,6,24-03-2015,15.17,La corne d'abondance,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,5,United Package,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,6,0,3
10973,6,24-03-2015,15.17,La corne d'abondance,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,5,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,10,0,3
10974,3,25-03-2015,12.96,Split Rail Beer & Ale,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,8,Federal Shipping,Vegie-spread,15 - 625 g jars,43.9,0,Condiments,10,0,9
10975,1,25-03-2015,32.27,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Nancy Davolio,Sales Representative,8,Federal Shipping,Northwoods Cranberry Sauce,12 - 12 oz jars,40,0,Condiments,16,0,2
10975,1,25-03-2015,32.27,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Nancy Davolio,Sales Representative,8,Federal Shipping,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,10,0,2
